date,BTCUSDT,ETHUSDT,USDCUSDT,FDUSDUSDT,SOLUSDT,wrapped-bitcoin,XRPUSDT,TUSDUSDT,MATICUSDT,DOGEUSDT,ORDIUSDT,LINKUSDT,ADAUSDT,BNBUSDT,ARBUSDT,AVAXUSDT,LTCUSDT,OPUSDT,DOTUSDT,MEMEUSDT,wrapped-beacon-eth,INJUSDT,FILUSDT,APTUSDT,SUIUSDT,1000SATSUSDT,TRBUSDT,LUNAUSDT,LUNCUSDT,TRXUSDT,ATOMUSDT,BCHUSDT,BAKEUSDT,ICPUSDT,MINAUSDT,FTMUSDT,AAVEUSDT,RNDRUSDT,NEARUSDT,UNIUSDT,USDPUSDT,JTOUSDT,DYDXUSDT,TIAUSDT,tether,EGLDUSDT,IMXUSDT,BLURUSDT,STXUSDT,CRVUSDT,SKLUSDT,GALAUSDT,FETUSDT,HOOKUSDT,SANDUSDT,ETCUSDT,CAKEUSDT,ARUSDT,CYBERUSDT,MANAUSDT,GMTUSDT,SNXUSDT,LDOUSDT,OSMOUSDT,ACEUSDT,BONKUSDT,STGUSDT,UNFIUSDT,COMPUSDT,GASUSDT,NTRNUSDT,CHZUSDT,STORJUSDT,AUCTIONUSDT,ROSEUSDT,SHIBUSDT,MAGICUSDT,LRCUSDT,WAVESUSDT,RAYUSDT,ARPAUSDT,IOTXUSDT,YGGUSDT,KSMUSDT,MASKUSDT,USTCUSDT,NFPUSDT,ARKUSDT,ALGOUSDT
2022-01-19,803962100417.9756,377918294939.4783,45764592269.25616,0.0,44575080930.62185,11327146672.265705,35928632965.60265,1441427977.2295852,14682491878.281206,21963345668.81337,0.0,10755323175.94596,47247124368.95572,79371321638.67601,0.0,21061012482.794395,9850112738.2542,0.0,27020370467.037605,0.0,0.0,290562261.71660817,4297056232.32139,0.0,0.0,0,64909729.20529027,0.0,28829661253.67016,6985859656.395757,10995966608.218847,7249071804.159955,172888894.69223505,5872286120.218686,1229911302.398426,7588750167.3091545,3144185008.5609174,462874537.4133873,10933395115.336452,7261510283.540719,1054764330.471006,0,523602880.04480815,0.0,78383467334.16917,3664548994.56006,708530437.8928769,0.0,2483070152.445144,1794729762.341294,491800309.87215626,2265268188.207019,326003663.0737841,0.0,4128128276.0392237,4341522946.82551,2835209938.5731063,2231716845.4206653,0.0,3800196043.4380164,0.0,999482725.1862526,170984876.9806647,2693767889.391932,0,0.0,0.0,36161713.76099218,1131143342.829309,74637175.50555307,0.0,1389507925.6549783,224262096.8450941,141164687.25733456,1688507868.7255921,15495831260.227642,88786548.7296882,1449129259.3438172,1366974145.999481,419511903.66633844,79789509.78508222,1101216330.440808,367614302.7699307,2275536988.4017897,397401846.6843493,10756022709.474077,0,176279767.4591867,8550178798.461195
2022-01-20,790507925308.7825,371296193085.12195,46058070986.19169,0.0,42848572759.496826,11009628376.718653,35361191998.402435,1398458918.599663,14053534169.380182,21552882773.990726,0.0,10157488328.282034,43125375198.71007,78467831653.85156,0.0,20325852120.202187,9512250341.775602,0.0,26125537293.84224,0.0,0.0,273224730.4642854,4182995145.1270685,0.0,0.0,0,61090267.33215276,0.0,29047335920.93466,7056383739.285192,10593765771.985468,7017418563.207815,167419952.24461272,5293898471.840404,1203309634.7998936,7046346559.245479,2852325668.002037,460227230.670936,10024057537.191286,6927607148.945237,1054606982.2677712,0,518526150.7147263,0.0,78380618748.3185,3541163495.038231,672165424.2546308,0.0,2208888233.8353033,1656475659.0094252,481784970.7845487,2110749516.8347626,319710864.53978574,0.0,3928149440.5039625,4185869858.940513,2772213755.0402746,2131247339.9502795,0.0,3658067153.4246116,0.0,983799873.7612438,161646526.25972006,2645360360.9185452,0,0.0,0.0,35304657.01580027,1075508568.841057,73621514.41951329,0.0,1326190643.1692486,211638444.14467734,138296024.7564013,1594805509.6762178,15074965504.25626,91243294.74206072,1466423823.1778996,1331036751.672234,403521695.21904784,76818049.05390167,1019903033.1951813,346511345.2858911,2196644137.457623,384552890.281597,10795236736.748398,0,169478306.98794165,8243761999.785006
2022-01-21,774235809673.4731,360580494818.73,46428142403.76347,0.0,40727678847.05303,10773050623.5957,34534739952.51737,1398110801.4122865,13539218262.712366,20710594131.613968,0.0,9486475312.756325,40662405607.01851,74494921473.01782,0.0,19561084110.463524,9148639908.843845,0.0,24969517569.592186,0.0,0.0,267175124.5100582,3985461270.6186647,0.0,0.0,0,56865833.83244217,0.0,27511219759.288734,6915067657.468345,11285585080.167103,6822783418.902463,158013939.5939911,5003189029.210501,1189403455.2901905,6940802642.542017,2704319317.1903057,441078585.2776446,9534491285.558321,6594573194.418234,1051180915.3862096,0,569910444.1096964,0.0,78282598756.5387,3439027128.0417204,637071468.9878336,0.0,2090046208.2436733,1574209497.914004,471358487.676021,1978118947.4825094,321598202.23344713,0.0,3663487981.0711746,3901877641.414376,2696119562.5021625,1998558243.520235,0.0,3526727456.366393,0.0,953521243.1990169,166067039.13286084,2743524263.4737034,0,0.0,0.0,33759444.94545713,1030623229.3434477,70648352.34760605,0.0,1260810063.372648,201807445.6888138,133854259.45616502,1469163884.9608717,14620746754.913023,86235953.68352804,1337004048.0730286,1278759846.813075,394838878.330243,72862525.12135626,959147257.2785758,323630176.5877077,2163535873.420115,362521251.01440114,10860895957.29027,0,164687671.6589961,7785689814.285248
2022-01-22,692855029162.9379,306644499897.7337,42732777581.513245,0.0,35070043876.86985,9632520925.845148,30525594005.19316,1419126690.4941418,11716106505.453814,18923128291.17786,0.0,8206010369.770907,36368173704.2542,64653946477.53362,0.0,16135812631.459578,7981436304.824966,0.0,21173684730.274296,0.0,0.0,227752634.88266966,3314194265.5529575,0.0,0.0,0,49217081.816790454,0.0,26040146276.864002,6222070889.684478,9853427973.379734,5984317082.671714,133897547.3179223,4780737140.181978,1044668880.9251218,5792513012.328568,2302519783.8073893,369689418.29149336,8145637836.515916,5772334730.960954,1048798433.482272,0,627631797.9424921,0.0,78144826788.17023,2825673453.9852657,508657843.9510676,0.0,1800235514.0657732,1299301058.0325403,382361322.9953848,1634359958.060767,259372375.8867416,0.0,3101090993.2451816,3448618100.75304,2350930489.8095055,1573570890.902911,0.0,2967252192.622905,0.0,835904231.8305509,144776454.54414237,2425197707.3308907,0,0.0,0.0,28781551.07461961,883480437.1586989,61982692.86685836,0.0,1054414659.7011042,170797774.24753758,111624027.47780062,1278119728.460685,12212883707.200136,66682728.00048701,1083240805.1148057,1072356568.250236,343761231.1461489,60935690.67432556,811640369.6269417,267015543.55118522,1920854053.8347974,293301539.0414386,10923420689.265413,0,145143570.1569851,6752077463.448719
2022-01-23,666220701468.4846,286799916366.57184,43399887532.39705,0.0,29665575896.047955,9453493865.934994,28567576973.565277,1437747650.8418438,10517158351.665358,17699687754.98912,0.0,7400645530.2043495,34256465787.333424,60116625363.670944,0.0,14582365552.129837,7545683309.881283,0.0,19674934664.12584,0.0,0.0,187960111.33989298,2884306575.285898,0.0,0.0,0,43660965.82460762,0.0,25264954366.99753,5777973700.279718,8400323320.151299,5517280289.663928,116032086.35703343,4075643591.0515366,832349525.3619243,4986299866.669928,1972305618.7324045,328476926.84394693,7020154716.501201,5017654024.921903,1052446277.1749256,0,480884764.5125735,0.0,78448336904.83098,2551223015.464749,457629889.68380153,0.0,1507167388.7171822,1125695636.5168912,357516553.17999196,1356384801.7476804,231112282.29328254,0.0,2778209938.832985,3207329469.016278,1958320975.0105531,1553343911.564297,0.0,2696021528.2425604,0.0,750202747.9949868,128250653.7713259,2138113572.4608753,0,0.0,0.0,25514616.66512359,795011431.7144531,59090986.4329992,0.0,944036651.7194848,150056159.56066847,95713604.05704422,1076427907.6432421,11276293508.764652,50012685.834843084,916164458.2255924,896803956.2173287,300665377.55437875,53636000.451665744,690591448.401079,225798323.12745377,1702590721.808524,252570900.05292225,11026887687.998123,0,133019763.36673607,6192054450.742002
2022-01-24,687575973800.0704,302626363351.5348,47960656737.772736,0.0,31290905178.53205,9841068732.711355,30045394326.185913,1436578639.2260158,11018775903.04277,18771666642.58346,0.0,7742043504.625123,35957697983.57456,64459934780.33848,0.0,15802266008.979528,7767749118.80306,0.0,20234576752.466,0.0,0.0,193112363.8861606,2964147391.4822,0.0,0.0,0,44946642.236199886,0.0,28121015897.879654,5856262052.587541,9829090509.556166,5719359666.924079,119150275.32818986,4227210574.8663964,873234286.0806328,5731213918.078017,2133653380.1415143,344376657.7587347,7214153436.823307,5198687603.027313,1054316099.4793568,0,447975811.9329748,0.0,78310182894.22586,2732744966.8747497,462195680.75995654,0.0,1558387604.9502804,1176354128.0447383,359885413.0159395,1487525337.1314485,242329694.24041396,0.0,2892848402.0382156,3329844927.958153,2135252853.7089236,1719505853.6979187,0.0,2810790158.7222176,0.0,782514633.7262677,128806429.60230342,2387289531.330715,0,0.0,0.0,26462339.690050624,835452064.9157057,62596849.47989529,0.0,981965381.3820218,157362276.9339986,100444827.24892387,1231115109.0599678,12262368993.34194,48918564.59829299,1070030765.8058913,919458828.6804091,305796322.96935487,56415216.3340257,714497477.6485988,232862660.3877233,1707686666.3510625,265550460.62758547,11061947282.074224,0,136939289.1636539,6449971373.4312725
2022-01-25,696465421899.37,292022326101.0083,48227447406.202385,0.0,28909954628.237045,9951073738.577185,29396856512.62248,1421747821.4293144,10392588966.698387,18317867949.094635,0.0,7330310399.488424,34308092836.127853,62631584015.912094,0.0,15511054813.039145,7642430989.02289,0.0,19558589660.8442,0.0,0.0,184328945.68328094,2839578105.282416,0.0,0.0,0,44349183.061866336,0.0,26797340075.125626,5645316393.034499,10361693527.149603,5555369347.3293915,113171647.92867978,4150052476.1022167,837508696.7665557,5742273596.9036045,2064472397.7047036,355732272.1402338,6677226630.36266,4853155187.423784,1027946683.5507741,0,444556640.0912417,0.0,78669518055.59192,2692958909.82227,438717633.2124595,0.0,1454374913.1528418,1110012629.26736,352869093.5682031,1395421703.6521258,225944234.96244776,0.0,2801256812.1289682,3205456836.1795588,2017804754.4899704,1681011623.0578568,0.0,2793032375.5625415,0.0,841659573.3711281,125938951.41594264,2512053086.267182,0,0.0,0.0,31166981.85574234,808022810.9233091,57956662.00818264,0.0,943060285.1936249,147956732.4033687,92668255.75241919,1166107166.7397587,11698446606.00997,78109177.32898867,1072207803.9568589,854675474.320046,275626102.0370838,55072344.16048984,670603112.3821801,219994862.812669,1577047612.9957888,239805177.54443038,11218730052.198809,0,130630303.77352715,6063969422.306486
2022-01-26,700571452648.8236,293702336549.67474,48751308899.79404,0.0,30084800205.779095,10017248657.3867,29620625747.012314,1452031406.0238416,10763083223.497686,19074976247.499374,0.0,7269071889.261449,33519647999.373234,64635129351.40751,0.0,16677263229.09035,7528711286.299523,0.0,19987558900.912,0.0,0.0,213903525.51274523,2800893201.2748914,0.0,0.0,0,44567038.470851496,0.0,25305463511.37678,5705623103.24,10331276974.018904,5574137707.195981,118604048.59189673,4007455266.055382,835094818.9472901,6071382341.208415,2061565777.2745345,355463956.0054219,7565927032.829286,4811642019.716672,1028136771.7507265,0,451415025.3461431,0.0,78269272661.22821,2879779323.067472,445263206.32472545,0.0,1451422972.2466283,1192261716.5660841,362138930.94274807,1414095096.6729238,222840614.17441893,0.0,2847574365.852732,3192216726.9656353,2008605742.9166303,1630881461.4990559,0.0,2821132261.0201454,0.0,863068019.456832,135066499.32122263,2537404284.0735774,0,0.0,0.0,29820863.579817325,832090694.9620211,56600949.72029913,0.0,922718735.082536,146653713.11980987,94827679.19721654,1117350265.0632024,11642617836.803894,95993718.76782677,1289400736.4740202,845756856.7995175,292206122.78459305,55733190.780384324,686847692.2600889,222484389.18221644,1569964218.7905457,251509717.52394187,11206229010.227524,0,130178107.83340995,6109438865.208426
2022-01-27,700165819656.2855,295723346868.75024,49162186989.71518,0.0,29243771848.310368,10009301552.066647,29801890236.89736,1477951511.9315329,10919351115.306147,19186152852.94685,0.0,7192192107.462391,34783150528.86953,63597418218.23682,0.0,16327345554.614626,7471572251.990698,0.0,19665313790.58067,0.0,0.0,212123225.99934903,2993058439.3653336,0.0,0.0,0,44739732.86359312,0.0,23886057714.204105,5761545714.16578,9383601995.098368,5541810956.705884,119160653.67162506,3961950339.3470306,842633578.4185674,5807543595.190107,1997933252.2203925,385438192.79832387,7046196554.7423315,4813169166.37918,1032798419.4174813,0,462079227.4562443,0.0,78752828371.71567,2903091140.3348575,551867934.1501186,0.0,1472446928.859173,1134815949.8360617,380178677.08551735,1614589399.7911615,219000599.0995667,0.0,2886916903.4688597,3252867756.5606656,1961618178.7929788,1515869826.490965,0.0,3329972450.0026755,0.0,939294226.4638231,130258846.24861923,2386581579.6969,0,0.0,0.0,26217199.99093681,824570969.3840775,57469196.49166516,0.0,928491365.3834885,155005190.7430163,94300846.32774977,1103679771.986383,11726777377.211111,94891560.21070689,1356454503.086293,1045754334.939045,291048050.64493454,64293282.18973397,715084268.7321575,241339190.88936877,1498447810.0926967,257058748.06606334,11250684935.426699,0,134457323.80438632,6094132065.935139
2022-01-28,702311456032.8538,287829476402.6202,49593244049.71856,0.0,28179557560.867977,9785650373.806892,29129366194.81477,1490910107.641704,10904016051.517189,18831268316.39366,0.0,7100362317.574137,33601561740.91527,65799279877.53618,0.0,15801360455.294256,7432905213.60697,0.0,19501146889.39568,0.0,0.0,206072623.81741294,2944891815.729793,0.0,0.0,0,43146460.14563411,0.0,21567862879.509636,5759903695.113467,8662299700.286915,5476506312.324436,117240219.24647059,3876095065.272799,818503396.4879199,5303624478.927335,1954912675.7958486,382420612.76637834,6449523453.327385,4685739364.015536,1033455797.0941037,0,447560742.99054927,0.0,78718773465.92612,2889233402.044028,501259233.6203358,0.0,1481623175.39225,1096835691.9163415,357647645.9069029,1430717454.3948345,214556325.39591306,0.0,3158750072.5450597,3216453988.220733,1895090533.658215,1511145580.8701177,0.0,3444353019.079342,0.0,914456192.8512487,128494901.41911796,2213798932.707157,0,0.0,0.0,25152225.930184014,802003159.1164812,57541056.33978193,0.0,940214295.5363424,155018211.66008997,103898957.3064235,1084511709.313692,11730676470.554972,99170200.89182436,1198834994.780491,978380324.4004616,285755895.88807374,63783015.15545156,711310921.4627335,239916835.17633376,1470531524.9819717,252076355.472453,11273109704.948637,0,137896332.7721626,6152375005.697543
2022-01-29,717026944842.8334,304305302571.33734,49629722995.59269,0.0,28786945733.928276,10241151946.10144,29287821638.577694,1494843989.579278,11553763633.991438,18841560675.62572,0.0,7528202735.836484,33733183103.563057,64930462385.454254,0.0,16458378321.875147,7616510082.740902,0.0,19806520731.82455,0.0,0.0,219215675.91824377,3037810424.693202,0.0,0.0,0,46602653.7519918,0.0,20228673543.504757,5879664638.751628,8470481418.548961,5612358558.7254505,118041551.78885329,4041278820.588113,832995897.9383696,5410171554.183439,2015947955.599767,436657961.6554624,6707495363.024512,4821733206.321168,1035592752.1487598,0,470795962.6819782,0.0,78249351192.82198,2948460051.8626733,532586595.041145,0.0,1556389902.3493412,1144451269.8508956,377016519.3703906,1437237433.092337,216721769.88299596,0.0,3238428679.808872,3344741298.449421,1879902616.9847217,1602967307.0996158,0.0,3482302278.809649,0.0,921594779.17631,136104803.9753623,2173515392.6834297,0,0.0,0.0,26097626.778849375,803391361.1591908,58512391.72360346,0.0,961751418.6303751,162904720.40299135,102298888.96638301,1087425587.5814085,11715727663.196152,111438044.7637594,1233964808.630841,1008268048.645735,298862045.2862285,62239423.40913861,734384537.1526525,260022047.05638292,1519080722.3635502,268816982.7198389,11240471982.983377,0,140571322.4307472,6264012557.893072
2022-01-30,722829009646.1814,310059710546.2545,49822470987.56192,0.0,30216232718.877556,10339930241.55166,29445353884.42251,1497650286.1555243,11613455324.228415,19007291975.284378,0.0,7571684150.403143,34002313217.462536,65455197964.94471,0.0,17634080205.9726,7699445711.198726,0.0,20151361693.38701,0.0,0.0,214925795.56489244,3128907836.981963,0.0,0.0,0,48087342.21314609,0.0,20320834737.603863,6152246986.7808275,8379304928.248502,5662162142.163477,120767937.42973647,4010231181.782094,845156973.3606135,5303224858.351749,2071976225.6033387,491004344.6018118,6889974467.356276,5029897517.126268,1034959888.0054622,0,482848619.6002941,0.0,78366901630.80772,3037802797.997866,529456237.83902484,0.0,1615566659.9253726,1173008124.3574598,380206081.79490453,1448685503.757407,217306299.00149557,0.0,3603313363.6705008,3362680989.353807,1898261858.0990758,1768835771.3173425,0.0,3597581162.6832438,0.0,1083900005.677059,134329827.92857423,2145032324.1222045,0,0.0,0.0,25998782.33523933,806441107.5143104,60283816.14406934,0.0,981621659.0277281,166352440.2075291,101176769.91970982,1132537304.9514153,11861035581.54566,126844372.73158419,1208288003.6419086,986484837.0085651,319379299.03387445,62323600.898387365,757696726.995249,267844716.93446875,1535332053.4872181,275027976.4787194,11283338083.28105,0,143573573.98396608,6337367468.594962
2022-01-31,719570142321.8397,311602914058.75037,49794511800.566795,0.0,29427732656.729218,10303791182.32522,28850613224.012375,1495508056.9565482,11026480578.107622,18537341641.041515,0.0,8299738686.954047,33352205324.627453,63620799335.23713,0.0,16702670620.82275,7571901245.2150755,0.0,19651471274.50926,0.0,0.0,209617659.25407484,3082302999.096314,0.0,0.0,0,46733292.74191396,0.0,18573930560.23134,6001497325.805464,7834653893.125428,5532965473.726463,119355674.69048159,3830783016.276121,827399086.8774492,5170352143.782145,2017919907.9388046,478251423.5669724,6497158103.289896,4891557632.007505,1032003279.6012652,0,458795548.34227985,0.0,78198382292.98561,2895392785.1767163,487658149.4361808,0.0,1607494358.0526984,1262471805.397932,366784354.19049734,1437691024.3520594,213578831.3182877,0.0,3627427070.240963,3330822053.5281777,1955096631.0256553,1808324534.0928748,0.0,3861994652.356213,0.0,1065585006.0635942,145981089.8233863,2034048033.7271898,0,0.0,0.0,26001873.036985938,772317157.7619298,68069214.02004191,0.0,978176567.8301702,168467314.7349078,103128131.58297785,1097177828.8278503,11602623372.202707,119057337.93357597,1259196228.7800639,933603720.6310371,306362523.57764584,60975125.38795138,721433040.0906614,256073147.96353063,1466933748.8525252,269658418.33728635,11280745650.51974,0,144259984.77827412,6191637194.423467
2022-02-01,727905398095.9747,320354563857.1168,49918615203.60159,0.0,31354693276.844906,10286300861.243607,29553290453.17287,1500973797.5251567,11256659491.26909,18798749873.748257,0.0,8046817897.855607,33717971205.782238,63111084940.62619,0.0,17153285601.80485,7609502523.441636,0.0,20922623770.2995,0.0,0.0,204706799.2580582,3309681862.196598,0.0,0.0,0,47716269.8285354,0.0,20664829673.62453,6004039263.75785,8049725330.16,5418678050.931392,119891578.42367543,3943786183.446179,869087196.343834,5184422341.3850975,2122718307.8843882,541136494.8710997,6963599919.23543,5350103702.135525,1043147828.8802439,0,468101090.85428506,0.0,78062781790.12593,2984392337.036169,604986049.7998458,0.0,1589103852.0459569,1282203618.2065456,362295247.23610383,1492785269.7110863,221572356.07796752,0.0,3811617303.4422255,3408374316.658132,1947844172.4517195,1965613864.7200754,0.0,4292913615.045506,0.0,1154422795.0076568,163392678.87528825,2196356822.5762434,0,0.0,0.0,26844069.034468487,794395332.2661052,64463701.07345387,0.0,1010554592.8875473,168122987.69643673,103494877.08401656,1125362145.0960913,11756688735.5715,119247794.98221116,1249288446.8065052,919429870.9494394,307324963.3289546,60775830.40587881,707880352.8458115,267940893.94625652,1438649568.7421622,293398178.36152536,11262058916.50536,0,146135928.84205317,6256165751.249891
2022-02-02,736102274236.6057,334032944115.64844,50255165741.575584,0.0,34784263657.23243,10404420193.31009,30084907427.353535,1506953177.110019,11338292670.681732,18951322311.742207,0.0,7973752587.552504,34804039586.978775,64988396077.18928,0.0,18018324038.76135,8037337457.602423,0.0,21259400427.022354,0.0,0.0,210246752.70049593,3267158332.9675703,0.0,0.0,0,48811028.7745292,0.0,20857499960.46083,6109212878.220522,8380617107.024742,5475886241.48109,122302596.19927414,4029085538.051003,971470885.9432992,5274670062.626633,2220686612.690725,584887375.9290079,7087406300.382022,5081481681.628662,1054182723.3305737,0,474071111.87506115,0.0,78016936424.95024,3101677420.8291316,647832504.4741805,0.0,1593828913.4509223,1365547813.5216296,375741825.9007847,1543649461.5221624,224943632.30036128,0.0,3704214105.107097,3575044944.2625666,2037726347.6355102,2055299518.7457364,0.0,4099167804.705268,0.0,1087657995.1564562,166595872.2843625,2297390619.313484,0,0.0,0.0,27752633.195296712,829965293.9102317,63427801.47616777,0.0,1012956209.2005501,166930314.57630184,105809715.85897078,1141159926.2823226,11968677787.268684,138598149.14995536,1207845445.9029195,910440706.2638888,311574754.2029605,61655913.24192469,742981138.5921415,292978045.83890647,1543783955.2276475,297466446.69284517,11282458971.664404,0,146922085.83616644,6360796316.288657
2022-02-03,700645616423.8325,321296521004.9529,50530744243.18998,0.0,31975373921.89307,9898680042.2638,28766534259.757153,1511401506.4666638,10592564836.20441,18236982942.11795,0.0,7397241491.988441,33051606754.56344,61845292783.10847,0.0,16631804054.745716,7539796465.25319,0.0,20314239323.80025,0.0,0.0,198513153.86451206,3155033520.569775,0.0,0.0,0,46754844.39341064,0.0,19075225614.196495,5992321151.965238,7607479644.065063,5288669535.53437,120410961.53164695,4323063780.902127,899308099.563958,4873415661.230117,2054549295.838388,512610984.07754993,6975925339.28438,4797674242.8635235,1064352465.2629977,0,465638420.87339514,0.0,78038075903.61313,2897158136.3345885,656019516.2735326,0.0,1507148088.2931328,1217815112.0813057,350722411.6713018,1396122252.0963404,209304343.29939428,0.0,3413740810.1873517,3513644612.1367598,1918696655.9760296,1746164943.8035343,0.0,3870654351.3997703,0.0,1071939491.8871415,195212312.9679909,2136733220.63925,0,0.0,0.0,25609679.62846349,789264950.5788069,69330241.51831633,0.0,969451031.9748155,161660642.3466498,99291750.72564858,1144936385.5846941,11350990594.158522,118151067.32195075,1082520125.670767,875087276.9047039,294636075.6829449,60420672.4076079,697471990.4367725,286611246.6113304,1453361218.5560184,272720705.1743542,11303651236.863167,0,149775035.33403504,6081212125.495829
2022-02-04,703003347951.7092,317503695895.34064,50891956574.40201,0.0,31833368519.650074,9832327161.473375,29161275665.801453,1514724709.244778,10592889947.693607,18289818473.36266,0.0,7549269966.1043825,33875277868.730717,62279822866.07972,0.0,16668547341.424147,7666855250.374468,0.0,20253940808.552387,0.0,0.0,199971257.49430287,3171590079.2397323,0.0,0.0,0,44472967.49701502,0.0,20373665697.896675,6076043898.351555,8472747136.599482,5310522451.352955,123005429.43901646,4139674545.164166,907189609.0965469,4975048944.314122,2054021468.7048943,516733227.24934256,6850145750.057508,4721507053.301103,1069261371.2862737,0,481450375.493789,0.0,78064010105.8155,2848801439.204017,768976843.164565,0.0,1502064432.293357,1208693862.0336127,363582270.5269606,1400186539.4481099,214980750.1227731,0.0,3390814827.37313,3709118831.431181,1909950041.3389547,1737581276.67632,0.0,3991663173.371543,0.0,1016988743.3366461,179926900.63882414,2318817502.4627404,0,0.0,0.0,26409181.061050937,809412209.1055614,67843183.67514086,0.0,979741188.9726777,166132597.20495793,100197970.46473534,1155137753.1988509,11344790726.459717,110513802.40748909,1050724818.0824051,874128942.5344542,291676995.8455453,60836962.09447341,708300925.3065554,287570873.6801912,1451982890.032411,264761934.8212796,11300504874.325615,0,160452818.49322134,6094393902.629149
2022-02-05,777355085535.6107,354558118293.0548,51126955862.93852,0.0,35127905584.898895,10716689392.187641,31113642593.887524,1519536715.320312,11558397160.421211,19456319030.165108,0.0,8081374936.228747,36204546433.97586,67023578508.59132,0.0,18749173999.910465,8353101103.568475,0.0,21920795400.66965,0.0,0.0,216489295.04627913,3377847907.097469,0.0,0.0,0,50919987.89685059,0.0,21332027864.158997,6556308005.237055,8914581692.177204,5787660369.0813,132875057.45276092,4430753957.741265,997248240.5083458,5333016234.984321,2235095704.785652,555471732.9223069,8170418358.114732,5051122013.318024,1076649620.0390646,0,509553402.8763912,0.0,78063205577.46619,3120967694.623925,668042028.7618548,0.0,1634809106.840356,1334180414.5816948,402994655.64968044,1522776596.944556,230079625.30683166,0.0,3704555445.381867,3931949290.2111487,2074757257.7609818,1981090304.9465427,0.0,4245061390.5939636,0.0,1105738936.582538,186786716.3223314,2467436200.6070943,0,0.0,0.0,28591476.94775937,879820104.2256154,73568321.84494843,0.0,1078463636.954248,180006243.68915278,109137236.88956913,1230355382.8430507,12094480485.026075,118236102.98410678,1133226986.8267531,935320424.5853606,314123784.7640854,64940088.612299316,756721296.4355118,325979382.40800893,1610911592.242029,305184415.71282697,11320852762.788162,0,169763557.4599426,6513591304.052758
2022-02-06,786295053042.2418,361600442694.43896,51125781968.731285,0.0,36087037718.41055,10898794837.33776,32145115972.23587,1524974524.2032483,11837295032.87209,19551164887.492302,0.0,8367868272.755834,36378045084.87456,69907252285.91177,0.0,18990442856.545864,8515178060.793639,0.0,23208237609.594383,0.0,0.0,218744203.65597242,3485657256.2276015,0.0,0.0,0,52474080.34789769,0.0,22406273660.436897,6628911341.675292,8928958666.727245,6108819718.085415,136357205.45740667,4501836173.219671,1076371703.9097497,5348852273.212328,2259676951.0501413,574178854.3322586,8169132750.291066,5158545600.0009365,1074866810.6391022,0,518933026.95685047,0.0,78062854577.88782,3316149217.983426,650019761.7450626,0.0,1693455339.067794,1353410451.1302493,419959510.1345636,2220397848.360652,236558317.34393123,0.0,4084596723.855218,3933714008.107645,2109307591.6317623,1941891301.2876754,0.0,4631724689.335976,0.0,1169499161.9410748,188641693.34894955,2508014958.4061613,0,0.0,0.0,30275770.97135148,896710725.5192947,78271957.95785972,0.0,1126974802.5353453,192337298.1837687,110608782.83401239,1226688489.5125144,12452437275.361988,107914845.98177764,1204186036.3793223,1012100382.916042,326453777.45130414,67748418.03514536,768552636.6263247,334426818.6397378,1670102661.5688212,315409141.59943473,11292788461.63232,0,177250845.55593476,6605767628.146526
2022-02-07,804942041477.0581,366038313761.43805,51171401396.28452,0.0,36521264719.12104,11142978049.124939,32810995566.6311,1530779100.9962742,11924578526.719667,20429634386.804207,0.0,8437169615.438295,36862183979.28601,70526761117.54468,0.0,19214427634.106396,8879012796.96533,0.0,23630077327.0498,0.0,0.0,229291210.01558623,3543934856.7143073,0.0,0.0,0,57475286.403978854,0.0,22458539641.182407,6761651568.786258,9020448279.15336,6176197458.542163,141190697.45503554,4694489709.580041,1118220041.4524431,5457530929.8308115,2340034881.789066,560071299.976775,8537202677.362828,5282571242.457044,1075263534.472491,0,582865197.5300316,0.0,78163472783.75064,3395272027.418677,638105576.3949344,0.0,1790129533.8701093,1318711023.2462947,420625714.0159105,2432694671.6587615,240777528.7970431,0.0,4342984420.563869,3988499611.547119,2201180134.7608414,1896346086.8144085,0.0,5032333344.190663,0.0,1169347773.2040596,191469809.40225735,2615513453.443717,0,0.0,0.0,30304064.18586943,920988445.5772511,78502155.64405687,0.0,1225865812.1509006,194829618.21661317,112266343.01876874,1278611124.4282038,15200312934.386713,108094653.14233604,1343939602.0487394,1065945376.800566,322620527.1993739,69602908.41711569,791497737.091026,349566469.13507915,1750436269.6759012,325247096.2500168,11312825211.329287,0,173031010.91603905,6735764146.218443
